"Title","ID","Created Date","Updated Date","Owner","Url","Description","Category","All Categories (List)","New Homes  (List)","Rock Houses (List)","Livelihood Struggles (List)","Families with Young Children (List)","Single Parents (List)","Medical Issues (List)","Seniors (List)","Living Alone (List)","People with Disabilities (List)","Community (List)","Water Supply System (List)","Chickens (List)"
"Những giọt nước mắt và ƯỚC MƠ của người phụ nữ BỆNH LAO PHỔI dành cho con của mình. Tập 444","bbfa0cca-99ba-4f61-b1c2-2727b280332c",2025-05-29T01:28:17Z,2025-09-22T18:25:08Z,"7b3183f5-d0f4-48cc-a966-9af608e26ee6","https://www.youtube.com/watch?v=NPHUZB2A1qc","Một bệnh nhân lao 31 tuổi, sống cùng gia đình trong một túp lều đổ nát phủ đầy vải bạc, nơi họ đã ở trong 10 năm. Chi phí điều trị bệnh lao của cô rất tốn kém, khiến gia đình lâm vào cảnh nợ nần. Hai đứa con của cô, 10 tuổi và 4 tuổi, mắc bệnh ngoài da tái phát. Thu nhập hàng ngày của gia đình cực kỳ thấp, kiếm được bằng cách chặt cây, bán cây chuối và thu gom phân bò. Chồng cô đi làm xa, để cô một mình chăm sóc các con ở một vùng xa xôi không có điện hoặc nước máy. Họ trồng cây đào để lấy bóng mát xung quanh túp lều mong manh của mình. Cô mong muốn các con mình được đến trường và có cuộc sống tốt đẹp hơn, còn cậu con trai 10 tuổi của cô muốn học hành chăm chỉ để kiếm tiền chữa bệnh cho cô và xây một ngôi nhà tốt hơn. Túp lều của họ có trần thấp và sàn gỗ đen, nơi họ tiến hành mọi hoạt động hàng ngày.","Medical Issues","/all-categories/","/nha-moi/","/nha-da/","/cuoc-song-kho-khan/","/gia-dinh-co-con-nho/","/cha-me-don-than/","/van-de-suc-khoe/","/nguoi-lon-tuoi/","/song-mot-minh/","/nguoi-khyet-tat/","/cong-dong/","/he-thong-cap-nuoc/","/chickens/"
"3 mẹ con sống trong “CĂN CHÒI THẢM THƯƠNG” nghèo khổ không một xu dính túi. Tập 376","bc8fadf0-027f-46e9-a0a8-4dd2806fe027",2025-05-29T01:28:17Z,2025-09-22T18:18:56Z,"7b3183f5-d0f4-48cc-a966-9af608e26ee6","https://www.youtube.com/watch?v=gmVHQ3eD5Bc","Điều kiện sống khắc nghiệt của một gia đình gồm ba người sống trong một túp lều đổ nát ở một vùng núi. Họ phải vật lộn với cảnh nghèo đói cùng cực, sống bằng số gạo ít ỏi và đối mặt với những thách thức về sức khỏe do suy dinh dưỡng và hạn chế tiếp cận dịch vụ chăm sóc sức khỏe. Bất chấp những khó khăn này, những đứa trẻ vẫn học tập rất giỏi. Gia đình thiếu các tiện nghi cơ bản như điện và nước máy, và thu nhập của họ rất thấp. Họ cũng phải đối mặt với những thách thức về môi trường, bao gồm mất mùa do thời tiết và sự hiện diện của những loài động vật nguy hiểm gần nhà.
","Livelihood Struggles","/all-categories/","/nha-moi/","/nha-da/","/cuoc-song-kho-khan/","/gia-dinh-co-con-nho/","/cha-me-don-than/","/van-de-suc-khoe/","/nguoi-lon-tuoi/","/song-mot-minh/","/nguoi-khyet-tat/","/cong-dong/","/he-thong-cap-nuoc/","/chickens/"
"Cuộc sống CÔ ĐỘC trong rừng sâu. Bị MA QUỶ chọc phá quanh năm, nhớ chồng đến khóc nức nở. Tập 176","bcb7f279-d5a4-411a-90e1-6c421dc6e4a1",2025-05-29T01:28:17Z,2025-09-22T18:09:17Z,"7b3183f5-d0f4-48cc-a966-9af608e26ee6","https://www.youtube.com/watch?v=ESFVARCmiIA","Người phụ nữ này đã sống một mình ở một vùng núi xa xôi trong 40 năm kể từ khi cha mẹ bà bỏ bà ở đó. Không có phương tiện đi lại, bà đi bộ khắp nơi và sống sót bằng chế độ ăn uống gồm bất cứ thứ gì bà có thể tìm thấy, chẳng hạn như chuối và lá đu đủ, hoàn toàn không có gạo, cá hoặc thịt. Nhà của bà là một túp lều dột nát, bị mối ăn và dễ bị sét đánh, và bà phải vật lộn để giữ cho nguồn cung cấp thực phẩm ít ỏi của mình không bị hỏng trong những trận mưa lớn. Con cái bà không ủng hộ, chỉ đến thăm khi chúng cần thứ gì đó, khiến bà sợ bị bỏ rơi. Mặc dù trước đây bà từng sợ ma, nhưng bà đã quen với cuộc sống biệt lập của mình và bày tỏ lòng biết ơn đối với nguồn năng lượng mặt trời và ánh sáng được lắp đặt trong nhà, mang lại một chút an ủi cho cuộc sống cô đơn của bà.","Living Alone","/all-categories/","/nha-moi/","/nha-da/","/cuoc-song-kho-khan/","/gia-dinh-co-con-nho/","/cha-me-don-than/","/van-de-suc-khoe/","/nguoi-lon-tuoi/","/song-mot-minh/","/nguoi-khyet-tat/","/cong-dong/","/he-thong-cap-nuoc/","/chickens/"
"VUI MỪNG gia đình người phụ nữ BỆNH LAO PHỔI khi có NHÀ và GÀ đã không còn khổ như trước. Tập 463","bcda711a-abf5-4c3c-b33e-62d9b7ff8f58",2025-05-29T01:28:17Z,2025-09-22T18:26:49Z,"7b3183f5-d0f4-48cc-a966-9af608e26ee6","https://www.youtube.com/watch?v=3bBgqG2hDfQ","Một gia đình gồm ba thế hệ cùng chung sống trong một căn phòng đơn, đổ nát, nóng nực và thông gió kém. Họ phải gánh khoản nợ 5 triệu đồng, phải dựa vào mì ăn liền để ăn. Một vết thương chưa được điều trị đã mưng mủ trong hơn một tuần và các thành viên trong gia đình phải đối mặt với các vấn đề sức khỏe liên tục, bao gồm người mẹ phải uống thuốc hàng ngày và người cha phải vật lộn với bệnh dạ dày bằng cách ăn tỏi hàng ngày. Một nhà tài trợ giấu tên người Mỹ đã cung cấp một ngôi nhà lắp ghép nhỏ, sạch sẽ, cải thiện đáng kể điều kiện sống của họ. Gia đình này cũng thể hiện sự tháo vát với một chuồng gà được xây dựng tốt.","Medical Issues","/all-categories/","/nha-moi/","/nha-da/","/cuoc-song-kho-khan/","/gia-dinh-co-con-nho/","/cha-me-don-than/","/van-de-suc-khoe/","/nguoi-lon-tuoi/","/song-mot-minh/","/nguoi-khyet-tat/","/cong-dong/","/he-thong-cap-nuoc/","/chickens/"
"BẤT NGỜ gặp RẮN nằm trên bếp gia đình ăn tất cả mọi thứ có trên rừng núi kể cả RẮN ĐỘC. Tập 141","bd56b2db-8300-44e3-ad93-f2e1efbc264e",2025-05-29T01:28:17Z,2025-09-22T18:05:53Z,"7b3183f5-d0f4-48cc-a966-9af608e26ee6","https://www.youtube.com/watch?v=qTrX-ZJyytQ","Một gia đình sống trong điều kiện khắc nghiệt ở một vùng núi xa xôi, phải chịu đựng một hành trình kéo dài 5-6 giờ trong khi mang vác những vật nặng để về nhà. Họ dựa vào một con suối để lấy nước, cũng dùng nó để bắt rắn làm thức ăn. Họ chán ăn là do làm việc chăm chỉ và tiêu thụ một lượng lớn ớt để chống lại sốt rét và sốt rét, được cho là do ăn các sản phẩm rừng hoang dã. Một khối u đau đớn trên cổ của họ vẫn chưa được điều trị do thiếu tiền. Chuồng gà của họ, được làm bằng tôn và tre, được thiết kế để thích ứng với những thay đổi thời tiết theo mùa. Để sinh tồn, họ bắt và ăn các loài động vật hoang dã như rắn, chuột và chim.
","Livelihood Struggles","/all-categories/","/nha-moi/","/nha-da/","/cuoc-song-kho-khan/","/gia-dinh-co-con-nho/","/cha-me-don-than/","/van-de-suc-khoe/","/nguoi-lon-tuoi/","/song-mot-minh/","/nguoi-khyet-tat/","/cong-dong/","/he-thong-cap-nuoc/","/chickens/"
"Một cô gái 16 tuổi phải mang đứa con của mình băng qua núi rừng để tìm NƠI TRÚ ẨN trong...","bd9b2a35-ed5b-4c47-a9e5-c8000f3ce6ab",2025-08-29T12:56:31Z,2025-08-29T12:56:31Z,"7b3183f5-d0f4-48cc-a966-9af608e26ee6","https://www.youtube.com/watch?v=frvLLyDBchA","Hãy khám phá cuộc sống đầy khó khăn của một gia đình trẻ ở vùng núi xa xôi. Người mẹ 16 tuổi và đứa con nhỏ 3.5 tháng phải đối mặt với điều kiện sống thiếu thốn và thời tiết khắc nghiệt. Cả gia đình sống trong ngôi nhà tạm bợ, thiếu vệ sinh, không đủ thức ăn, và nguồn nước sạch. Mọi nỗ lực của người chồng 24 tuổi và người mẹ trẻ đều nhằm mang lại cuộc sống tốt đẹp hơn cho gia đình. Hãy cùng chúng tôi chia sẻ và lan tỏa những câu chuyện về nghị lực sống đáng ngưỡng mộ này.","Families with Young Children","/all-categories/","/nha-moi/","/nha-da/","/cuoc-song-kho-khan/","/gia-dinh-co-con-nho/","/cha-me-don-than/","/van-de-suc-khoe/","/nguoi-lon-tuoi/","/song-mot-minh/","/nguoi-khyet-tat/","/cong-dong/","/he-thong-cap-nuoc/","/chickens/"
"ÔNG CỤ BÀ vui vẻ..vẫn tạo NIỀM VUI cho nhau khi về già.Và chiếc xe đạp lúc mới yêu. Tập 12","be2fe6c5-d8c5-4846-b627-f2b7bdcd4501",2025-05-29T01:28:16Z,2025-09-22T17:50:11Z,"7b3183f5-d0f4-48cc-a966-9af608e26ee6","https://www.youtube.com/watch?v=apEbIMuMCq0","Một cặp vợ chồng lớn tuổi sống trong một ngôi nhà tôn sóng hẹp, tối tăm nhưng chắc chắn trên núi. Họ phải đối mặt với những thách thức đáng kể, bao gồm việc đi bộ đường dài, nguy hiểm để mua thuốc men và thực phẩm thiết yếu. Cặp vợ chồng này chăm sóc đứa con mù và một đứa cháu, vì đứa con còn lại của họ đã mất. Cuộc sống hàng ngày của họ bao gồm công việc đòi hỏi thể chất như chăn bò ra đồng, trong khi sức khỏe của họ ngày càng suy yếu.","Seniors","/all-categories/","/nha-moi/","/nha-da/","/cuoc-song-kho-khan/","/gia-dinh-co-con-nho/","/cha-me-don-than/","/van-de-suc-khoe/","/nguoi-lon-tuoi/","/song-mot-minh/","/nguoi-khyet-tat/","/cong-dong/","/he-thong-cap-nuoc/","/chickens/"
"Dù cuộc sống đã tốt hơn trước...nhưng người ĐÀN ÔNG không thể giấu được  NỖI BUỒN. Tập 32","be86aa11-0eea-43e9-9554-e40e9c4ed089",2025-05-29T01:28:16Z,2025-09-22T17:54:51Z,"7b3183f5-d0f4-48cc-a966-9af608e26ee6","https://www.youtube.com/watch?v=Urjr2zffhf0","Một gia đình sống ở vùng núi xa xôi, phải đối mặt với sự cô lập cực độ và thiếu thốn các nguồn lực cơ bản. Ngôi nhà tạm bằng tôn của họ không đủ chỗ trú ẩn, khiến họ phải chịu đựng nhiệt độ khắc nghiệt. Sinh kế từ nghề nông và chăn nuôi của họ liên tục bị đe dọa bởi tình trạng khan hiếm tài nguyên, buộc họ phải bán động vật để sinh tồn. Những đứa trẻ bị ảnh hưởng rõ rệt bởi đói nghèo, gầy gò, yếu ớt và thường xuyên bỏ bữa do phải làm việc nhà quá sức.","Livelihood Struggles","/all-categories/","/nha-moi/","/nha-da/","/cuoc-song-kho-khan/","/gia-dinh-co-con-nho/","/cha-me-don-than/","/van-de-suc-khoe/","/nguoi-lon-tuoi/","/song-mot-minh/","/nguoi-khyet-tat/","/cong-dong/","/he-thong-cap-nuoc/","/chickens/"
"“HÀNH TRÌNH THỰC HIỆN ƯỚC MƠ” Cho đôi vợ chồng trẻ tuổi nhất miền núi. Tập 386","be9b1faa-3555-4a4e-82d6-8176ca9faac1",2025-05-29T01:28:17Z,2025-09-22T18:19:45Z,"7b3183f5-d0f4-48cc-a966-9af608e26ee6","https://www.youtube.com/watch?v=7GS56hyhSjo","Sức khỏe của gia đình suy yếu do phải làm việc liên tục, em bé của họ bị viêm phế quản, viêm phổi và ban đỏ mắt. Video này trình bày chi tiết những khó khăn cực độ khi xây dựng một ngôi nhà ở vùng núi có đường hẹp, suối sâu và đất nghiêng, đòi hỏi sự hỗ trợ của người dân địa phương. Nhóm đã phải đối mặt với những thách thức như bò lên đống đá, lùi xe tải trong không gian chật hẹp và đẩy máy kéo lên dốc.
","New Homes","/all-categories/","/nha-moi/","/nha-da/","/cuoc-song-kho-khan/","/gia-dinh-co-con-nho/","/cha-me-don-than/","/van-de-suc-khoe/","/nguoi-lon-tuoi/","/song-mot-minh/","/nguoi-khyet-tat/","/cong-dong/","/he-thong-cap-nuoc/","/chickens/"
"Tá hoả khi nhìn thấy cảnh này.Sống trong rừng suốt 18 năm sử dụng nước ô nhiễm nhất thế giới.Tập 172","bf061452-2c98-48fd-be0c-2d0503af3ba4",2025-05-29T01:28:17Z,2025-09-22T18:09:00Z,"7b3183f5-d0f4-48cc-a966-9af608e26ee6","https://www.youtube.com/watch?v=5HzoYAyWMrQ","Một gia đình đã chịu đựng 18 năm trong một túp lều trong rừng, không có điện, nước máy hoặc các tiện nghi hiện đại. Nguồn nước duy nhất của họ là một con suối đầy bùn và tảo, được sử dụng cho mọi nhu cầu hàng ngày, gây ra những rủi ro đáng kể cho sức khỏe. Thu nhập hàng ngày của gia đình chỉ từ 10.000 đến 50.000 đồng, kiếm được bằng cách chặt củi, thu gom chai lọ và chăn bò. Chế độ ăn uống của họ chủ yếu bao gồm đu đủ luộc và chuối, khiến trẻ em thường xuyên bị đói. Trẻ em thường bị ốm do thiếu thuốc men, suy dinh dưỡng và tiếp xúc với nước bị ô nhiễm và các yếu tố khắc nghiệt. Gia đình, bao gồm Tham Da, 39 tuổi và hai con trai, phải đối mặt với những cuộc đấu tranh liên tục với tuổi già, bệnh tật và suy dinh dưỡng. Cuộc sống hàng ngày của họ bao gồm việc kiếm thức ăn, tái chế nước và sống trong bóng tối mà không có đèn pin hoặc điện.
","Families with Young Children","/all-categories/","/nha-moi/","/nha-da/","/cuoc-song-kho-khan/","/gia-dinh-co-con-nho/","/cha-me-don-than/","/van-de-suc-khoe/","/nguoi-lon-tuoi/","/song-mot-minh/","/nguoi-khyet-tat/","/cong-dong/","/he-thong-cap-nuoc/","/chickens/"
"BẤT NGỜ..Hai mẹ con sống trong CĂN CHÒI RÁCH NÁT đổi đời chỉ sau một đêm. Tập 134","bf21af87-553a-4a52-8645-7330780564e7",2025-05-29T01:28:17Z,2025-09-22T18:05:14Z,"7b3183f5-d0f4-48cc-a966-9af608e26ee6","https://www.youtube.com/watch?v=w2cN_bWs0xg","Một người mẹ và đứa con đang phải chịu đựng cảnh nghèo đói cùng cực, sống trong một túp lều đổ nát phủ đầy những bao phân bò và chỉ được hỗ trợ bằng một vài thanh sắt. Họ ngủ trên sàn nhà giữa mùi phân bò nồng nặc, làm nổi bật hoàn cảnh khốn cùng của họ và những cuộc đấu tranh hàng ngày với thức ăn, nơi ở và sức khỏe. Những thách thức về sức khỏe tâm thần được ám chỉ thông qua thói quen ăn uống của em bé. Một ngôi nhà mới, cung cấp cho gia đình nơi trú ẩn an toàn khỏi nắng và mưa, cho thấy tác động đáng kể của sự hỗ trợ của cộng đồng đối với việc xóa đói giảm nghèo.
","New Homes","/all-categories/","/nha-moi/","/nha-da/","/cuoc-song-kho-khan/","/gia-dinh-co-con-nho/","/cha-me-don-than/","/van-de-suc-khoe/","/nguoi-lon-tuoi/","/song-mot-minh/","/nguoi-khyet-tat/","/cong-dong/","/he-thong-cap-nuoc/","/chickens/"
"HÀNH TRÌNH...hỗ trợ và thi công ngồi nhà tình thương cho CỤ BÀ sống trong ngôi nhà như CHUỒNG GÀ /08","bf545ac9-c0a0-4cca-9bbb-91ce20a0234a",2025-05-29T01:28:16Z,2025-09-22T17:49:42Z,"7b3183f5-d0f4-48cc-a966-9af608e26ee6","https://www.youtube.com/watch?v=wxqfE48Usvs","xây dựng nhanh chóng một ngôi nhà mới, hoàn thành chỉ trong một ngày thông báo hiệu quả đáng kể và hợp lý của cộng đồng. Vị trí ven giúp thu hồi dễ dàng tiếp cận nguồn nước và cát ướt để trộn bê tông, chứng minh việc sử dụng vật liệu tự nhiên một cách sáng tạo. Dự án hướng tới mục tiêu cung cấp cho gia đình bà B một nơi ấm áp và an toàn, đặc biệt là trong mùa mưa, và cho phép bà sống gần con cháu, tặng sự gắn kết gia đình.
","New Homes","/all-categories/","/nha-moi/","/nha-da/","/cuoc-song-kho-khan/","/gia-dinh-co-con-nho/","/cha-me-don-than/","/van-de-suc-khoe/","/nguoi-lon-tuoi/","/song-mot-minh/","/nguoi-khyet-tat/","/cong-dong/","/he-thong-cap-nuoc/","/chickens/"
"Chồng nhẫn tâm BỎ RƠI, cô gái trẻ phải ôm con vào rừng TRÚ ẨN để tìm cuộc sống mới. Tập 479","c087ea68-78e3-46a1-850b-a9587aaeb74c",2025-05-29T01:28:17Z,2025-06-05T02:55:45Z,"7b3183f5-d0f4-48cc-a966-9af608e26ee6","https://www.youtube.com/watch?v=3puvGNO61mY","Một người phụ nữ và đứa con của cô sống trong một ngôi nhà đổ nát giữa rừng và núi, chỉ sống bằng rau và lá dại do khó khăn tài chính cực độ. Chồng cô đã bỏ rơi họ, buộc cô phải chuyển đến vùng xa xôi này. Sự chuyển đổi từ cuộc sống thành thị sang nông thôn làm nổi bật sự thiếu hụt các hệ thống hỗ trợ cho những cá nhân dễ bị tổn thương và khó khăn tài chính ngăn cản gia đình tiếp cận các nhu cầu cơ bản. Bất chấp nghịch cảnh, người phụ nữ này thể hiện sự tháo vát bằng cách sử dụng các nguồn tài nguyên thiên nhiên để duy trì sự sống.","Single Parents","/all-categories/","/nha-moi/","/nha-da/","/cuoc-song-kho-khan/","/gia-dinh-co-con-nho/","/cha-me-don-than/","/van-de-suc-khoe/","/nguoi-lon-tuoi/","/song-mot-minh/","/nguoi-khyet-tat/","/cong-dong/","/he-thong-cap-nuoc/","/chickens/"
"“NGƯỜI PHỤ NỮ VỠ OÀ CẢM XÚC” bỗng dưng ƯỚC MƠ trở thành sự thật. Tập 367","c1a65a7a-911a-4287-bb13-9b69a8b09570",2025-05-29T01:28:17Z,2025-09-22T18:18:10Z,"7b3183f5-d0f4-48cc-a966-9af608e26ee6","https://www.youtube.com/watch?v=RyiWQIsYD9o","Video này giới thiệu quá trình xây dựng một ngôi nhà lắp ghép mới ở vùng núi cho một gia đình trước đây sống trong một túp lều dột nát, không ổn định. Mặc dù ở vị trí xa xôi và đường sá khó khăn, dễ bị xói mòn, vật liệu vẫn được vận chuyển bằng máy kéo và xe tải. Ngôi nhà mới, được xây dựng bằng khung chắc chắn và vật liệu cách nhiệt, có quạt năng lượng mặt trời và đèn chiếu sáng để tạo sự thoải mái và an toàn. Gia đình này cũng nhận được các mặt hàng thiết yếu như thực phẩm và đồ gia dụng. Dự án nêu bật cách hỗ trợ có thể cải thiện đáng kể điều kiện sống cho các gia đình ở vùng xa xôi.
","New Homes","/all-categories/","/nha-moi/","/nha-da/","/cuoc-song-kho-khan/","/gia-dinh-co-con-nho/","/cha-me-don-than/","/van-de-suc-khoe/","/nguoi-lon-tuoi/","/song-mot-minh/","/nguoi-khyet-tat/","/cong-dong/","/he-thong-cap-nuoc/","/chickens/"
"CHUYẾN HÀNH TRÌNH ĐẦY GIAN NAN để mang nguồn nước sạch về cho bà con nghèo. Tập 207","c1ec4501-f4fa-4a3e-bf95-8f1a2af0cf73",2025-05-29T01:28:17Z,2025-09-22T18:12:06Z,"7b3183f5-d0f4-48cc-a966-9af608e26ee6","https://www.youtube.com/watch?v=cUOHq_CNTGM","Một dự án cơ sở hạ tầng nước cung cấp nước sạch cho các cộng đồng miền núi. Dự án bao gồm lắp đặt một bể chứa nước 1500L và 2000-3000m đường ống chất lượng cao. Công nhân phải đối mặt với những thách thức đáng kể khi vận chuyển đường ống lên những con đường hẹp, dốc và di chuyển qua mực nước cao. Sáu công nhân đã kéo một đường ống dài 2400 mét lên một ngọn núi đá. Các đường ống được lắp đặt cung cấp dòng nước sạch mạnh, cải thiện đáng kể cuộc sống của người dân miền núi trước đây phải chịu đựng tình trạng ô nhiễm nguồn nước.
","Infrastructure","/all-categories/","/nha-moi/","/nha-da/","/cuoc-song-kho-khan/","/gia-dinh-co-con-nho/","/cha-me-don-than/","/van-de-suc-khoe/","/nguoi-lon-tuoi/","/song-mot-minh/","/nguoi-khyet-tat/","/cong-dong/","/he-thong-cap-nuoc/","/chickens/"
"NGƯỜI ĐÀN ÔNG SỐNG TRONG CĂN CHÒI RÁCH NÁT VỚI ĐỘNG VẬT..ĂN CHÁO BẮP THAY CƠM. Tập 88","c2afee81-0e6b-4d2d-9bb0-b800df3a1abf",2025-05-29T01:28:16Z,2025-09-22T18:00:48Z,"7b3183f5-d0f4-48cc-a966-9af608e26ee6","https://www.youtube.com/watch?v=Qgq_ppPcf8c","Một người đàn ông đã sống một mình trong 26 năm trong một túp lều tre và lá nhỏ, biệt lập với đàn gà kể từ khi cha mẹ anh qua đời. Anh sống bằng thân cây chuối và lá bí, vì anh không đủ tiền mua gạo hoặc thức ăn khác, và phải dựa vào việc bán gà để mua gạo và nước mắm. Ngôi nhà của anh không có điện và nước máy, anh phải dùng một chiếc màn chống muỗi 26 năm tuổi và một chiếc nồi thép không gỉ để nấu ăn. Anh bị mắc kẹt trong vòng luẩn quẩn của cảnh nghèo đói cùng cực.
","Living Alone","/all-categories/","/nha-moi/","/nha-da/","/cuoc-song-kho-khan/","/gia-dinh-co-con-nho/","/cha-me-don-than/","/van-de-suc-khoe/","/nguoi-lon-tuoi/","/song-mot-minh/","/nguoi-khyet-tat/","/cong-dong/","/he-thong-cap-nuoc/","/chickens/"
"Sống trên TẢNG ĐÁ cùng 5 ĐỨA CHÁU NHỎ hơn 20 năm..TẬN CÙNG NỖI KHỔ. Tập 118","c2ebb522-3d0d-465e-9728-99cf3e400279",2025-05-29T01:28:16Z,2025-09-22T18:03:31Z,"7b3183f5-d0f4-48cc-a966-9af608e26ee6","https://www.youtube.com/watch?v=-pjTcjhLMus","Video này có sự góp mặt của một bà ngoại 66 tuổi đã nuôi năm đứa cháu của mình trong một ngôi nhà nhỏ, đơn sơ với mái tôn và tường lợp bằng tôn bạc trên núi trong gần hai thập kỷ. Điều kiện sống của họ rất khó khăn, với một chiếc màn chống muỗi rách và sàn đá. Bà Thục chu cấp cho các cháu của mình bằng cách thu gom và bán phân bò. Bà cũng mang nước hàng ngày từ dưới núi lên và kiểm soát bệnh tiểu đường và bệnh tim của mình với khả năng tiếp cận dịch vụ chăm sóc sức khỏe hạn chế do vị trí xa xôi của họ.
","Rock Houses","/all-categories/","/nha-moi/","/nha-da/","/cuoc-song-kho-khan/","/gia-dinh-co-con-nho/","/cha-me-don-than/","/van-de-suc-khoe/","/nguoi-lon-tuoi/","/song-mot-minh/","/nguoi-khyet-tat/","/cong-dong/","/he-thong-cap-nuoc/","/chickens/"
"CỤ ÔNG lượm phân bò cố gắng nhảy để mừng người quen đến thăm..dù bản thân đã dần tiều tụy. Tập 34","c33ae1a4-cf69-4111-bb4c-b4ba058a27fa",2025-05-29T01:28:16Z,2025-09-22T17:55:02Z,"7b3183f5-d0f4-48cc-a966-9af608e26ee6","https://www.youtube.com/watch?v=-qUY7v4ZGR0","Video này mô tả thực tế khắc nghiệt của ông Da và ông nội, những người sống trong cảnh nghèo đói cùng cực ở một vùng núi xa xôi. Họ sống sót bằng cách thu thập và bán phân bò và tìm kiếm rau và cá hoang dã. Mặc dù tuổi đã cao và đau đớn về thể xác, ông Da vẫn tiếp tục thực hiện những công việc vất vả để đảm bảo sự sống còn của họ.
","Livelihood Struggles","/all-categories/","/nha-moi/","/nha-da/","/cuoc-song-kho-khan/","/gia-dinh-co-con-nho/","/cha-me-don-than/","/van-de-suc-khoe/","/nguoi-lon-tuoi/","/song-mot-minh/","/nguoi-khyet-tat/","/cong-dong/","/he-thong-cap-nuoc/","/chickens/"
"Cuộc sống nghèo khổ của 3 mẹ con.Phải vượt hàng trăm cây số mỗi ngày để kiếm tiền mua gạo ăn.Tập 150","c3512274-48ff-4e17-abf9-a0e1601719c7",2025-05-29T01:28:17Z,2025-09-22T18:06:47Z,"7b3183f5-d0f4-48cc-a966-9af608e26ee6","https://www.youtube.com/watch?v=epwxaZActck","Một gia đình bốn người gồm một người mẹ và ba đứa con sống trong cảnh nghèo đói cùng cực trong một túp lều đổ nát ở vùng núi xa xôi Linh Thuận. Người cha đi làm xa vì hoàn cảnh khó khăn. Chế độ ăn của họ chỉ giới hạn ở cá khô và ngô vì họ không đủ tiền mua thịt hoặc hải sản. Gia đình phải đi làm 100 km mỗi ngày, con cái đi nhặt tăm bông và người mẹ đi nhặt phân bò, kiếm được 100.000-200.000 đồng (4-8 đô la Mỹ) mỗi ngày. Sau khi trừ chi phí, họ chỉ còn lại 20.000 đồng (0,80 đô la Mỹ) mỗi ngày. Tình trạng thiếu nước là một vấn đề lớn vì họ phải dựa vào nước suối hoặc nước mưa dự trữ. Điều kiện sống của họ rất tồi tệ, với một chiếc chiếu rách nát, không có chăn, không có màn chống muỗi và chỉ có một chiếc gối cho bốn người. Người cha bị xơ gan và đã cai rượu, trong khi người mẹ phải cân bằng giữa việc chăm sóc trẻ em và nấu ăn với công việc của mình, hy sinh nhu cầu của bản thân để kiếm tiền cho các con.
","Families with Young Children","/all-categories/","/nha-moi/","/nha-da/","/cuoc-song-kho-khan/","/gia-dinh-co-con-nho/","/cha-me-don-than/","/van-de-suc-khoe/","/nguoi-lon-tuoi/","/song-mot-minh/","/nguoi-khyet-tat/","/cong-dong/","/he-thong-cap-nuoc/","/chickens/"
"Cụ bà TRÚ ẨN trong rừng sâu không ai biết đến, cả đời chỉ sống chung với ĐỘNG VẬT. Tập 494","c4f47cf8-4ae9-4087-8c4f-bb85673967ca",2025-06-04T12:26:04Z,2025-06-04T12:26:04Z,"7b3183f5-d0f4-48cc-a966-9af608e26ee6","https://www.youtube.com/watch?v=UdFmA_meb8k","Một người phụ nữ đã sống trong hai thập kỷ trong một túp lều dột nát, dột nát ở một vùng xa xôi, liên tục phải chống chọi với tình trạng nước mưa xâm nhập. Chồng bà đã bỏ bà và các con, và bà sống với các loài động vật trong khi phải chống chọi với căn bệnh lao, căn bệnh đã khiến bà phải đến bệnh viện nhiều lần. Bà phải đối mặt với những thách thức nghiêm trọng trong việc kiếm đủ thức ăn, thỉnh thoảng phải nhờ con cái cho một ít cơm và sống bằng lá đu đủ đắng và cháo do thiếu tiền mua thức ăn khác.","Seniors","/all-categories/","/nha-moi/","/nha-da/","/cuoc-song-kho-khan/","/gia-dinh-co-con-nho/","/cha-me-don-than/","/van-de-suc-khoe/","/nguoi-lon-tuoi/","/song-mot-minh/","/nguoi-khyet-tat/","/cong-dong/","/he-thong-cap-nuoc/","/chickens/"
"Nghẹn lòng cụ bà khó khăn nhất miền núi. phải nuôi hai cháu nhỏ gạo không có mà ăn. Tập 127","c6758630-2a7d-4896-b371-02aecd1a2d08",2025-05-29T01:28:16Z,2025-09-22T18:04:21Z,"7b3183f5-d0f4-48cc-a966-9af608e26ee6","https://www.youtube.com/watch?v=FEATSR7TRsA","Video này mô tả một gia đình gồm ba người, một bà và hai đứa cháu nhỏ, sống trong một túp lều đổ nát làm bằng tre và tôn ở một vùng núi của tỉnh Ninh Thuận. Ngôi nhà của họ, đã được sử dụng trong 20 năm, đang bị bong tróc và rỉ sét do thời tiết khắc nghiệt. Gia đình phải dựa vào củi từ cây điều để thắp sáng, làm nổi bật sự thiếu thốn các tiện nghi hiện đại của họ.","Families with Young Children","/all-categories/","/nha-moi/","/nha-da/","/cuoc-song-kho-khan/","/gia-dinh-co-con-nho/","/cha-me-don-than/","/van-de-suc-khoe/","/nguoi-lon-tuoi/","/song-mot-minh/","/nguoi-khyet-tat/","/cong-dong/","/he-thong-cap-nuoc/","/chickens/"
